DEVICE,X,Y,Z,TimeStamp
Invalid,NaN,NaN,NaN,1697331967
Invalid,NaN,NaN,NaN,1697336353
Invalid,NaN,NaN,NaN,1697340102
Invalid,NaN,NaN,NaN,1697344880
Invalid,NaN,NaN,NaN,1697349025
Invalid,NaN,NaN,NaN,1697354916
Invalid,NaN,NaN,NaN,1697359444
Invalid,NaN,NaN,NaN,1697363135
Invalid,NaN,NaN,NaN,1697366791
Invalid,NaN,NaN,NaN,1697372066
Invalid,NaN,NaN,NaN,1697376553
Invalid,NaN,NaN,NaN,1697380756
Invalid,NaN,NaN,NaN,1697386459
Invalid,NaN,NaN,NaN,1697390339
Invalid,NaN,NaN,NaN,1697394329
Invalid,NaN,NaN,NaN,1697398470
Invalid,NaN,NaN,NaN,1697404194
Invalid,NaN,NaN,NaN,1697408585
Invalid,NaN,NaN,NaN,1697412551
Invalid,NaN,NaN,NaN,1697416964
Invalid,NaN,NaN,NaN,1697420812
Invalid,NaN,NaN,NaN,1697424513
Invalid,NaN,NaN,NaN,1697428453
Invalid,NaN,NaN,NaN,1697432795
Invalid,NaN,NaN,NaN,1697436742
Invalid,NaN,NaN,NaN,1697440496
Invalid,NaN,NaN,NaN,1697445379
Invalid,NaN,NaN,NaN,1697449234
Invalid,NaN,NaN,NaN,1697453202
Invalid,NaN,NaN,NaN,1697456826
Invalid,NaN,NaN,NaN,1697460942
Invalid,NaN,NaN,NaN,1697464898
Invalid,NaN,NaN,NaN,1697468801
Invalid,NaN,NaN,NaN,1697472596
Invalid,NaN,NaN,NaN,1697476465
Invalid,NaN,NaN,NaN,1697480372
Invalid,NaN,NaN,NaN,1697485390
Invalid,NaN,NaN,NaN,1697489132
Invalid,NaN,NaN,NaN,1697493691
Invalid,NaN,NaN,NaN,1697497470
Invalid,NaN,NaN,NaN,1697501468
Invalid,NaN,NaN,NaN,1697505141
Invalid,NaN,NaN,NaN,1697509661
Invalid,NaN,NaN,NaN,1697513552
Invalid,NaN,NaN,NaN,1697517540
Invalid,NaN,NaN,NaN,1697521177
Invalid,NaN,NaN,NaN,1697525160
Invalid,NaN,NaN,NaN,1697529285
Invalid,NaN,NaN,NaN,1697533157
Invalid,NaN,NaN,NaN,1697537050
Invalid,NaN,NaN,NaN,1697541250
Invalid,NaN,NaN,NaN,1697545142
Invalid,NaN,NaN,NaN,1697549203
Invalid,NaN,NaN,NaN,1697553428
Invalid,NaN,NaN,NaN,1697559699
Invalid,NaN,NaN,NaN,1697563648
Invalid,NaN,NaN,NaN,1697567609
Invalid,NaN,NaN,NaN,1697572836
Invalid,NaN,NaN,NaN,1697576956
Invalid,NaN,NaN,NaN,1697580847
Invalid,NaN,NaN,NaN,1697584598
Invalid,NaN,NaN,NaN,1697589754
Invalid,NaN,NaN,NaN,1697593942
Invalid,NaN,NaN,NaN,1697597697
Invalid,NaN,NaN,NaN,1697601573
Invalid,NaN,NaN,NaN,1697606894
Invalid,NaN,NaN,NaN,1697611289
Invalid,NaN,NaN,NaN,1697615160
Invalid,NaN,NaN,NaN,1697618953
Invalid,NaN,NaN,NaN,1697622979
Invalid,NaN,NaN,NaN,1697627457
Invalid,NaN,NaN,NaN,1697631336
Invalid,NaN,NaN,NaN,1697636893
Invalid,NaN,NaN,NaN,1697641005
Invalid,NaN,NaN,NaN,1697644907
Invalid,NaN,NaN,NaN,1697649174
Invalid,NaN,NaN,NaN,1697653118
Invalid,NaN,NaN,NaN,1697656967
Invalid,NaN,NaN,NaN,1697661312
Invalid,NaN,NaN,NaN,1697665239
Invalid,NaN,NaN,NaN,1697670788
Invalid,NaN,NaN,NaN,1697675705
Invalid,NaN,NaN,NaN,1697680050
Invalid,NaN,NaN,NaN,1697684198
Invalid,NaN,NaN,NaN,1697688060
Invalid,NaN,NaN,NaN,1697692453
Invalid,NaN,NaN,NaN,1697696805
Invalid,NaN,NaN,NaN,1697701659
Invalid,NaN,NaN,NaN,1697705524
Invalid,NaN,NaN,NaN,1697709493
Invalid,NaN,NaN,NaN,1697713945
Invalid,NaN,NaN,NaN,1697717934
Invalid,NaN,NaN,NaN,1697721780
Invalid,NaN,NaN,NaN,1697726062
Invalid,NaN,NaN,NaN,1697729909
Invalid,NaN,NaN,NaN,1697734417
Invalid,NaN,NaN,NaN,1697738331
Invalid,NaN,NaN,NaN,1697742892
Invalid,NaN,NaN,NaN,1697747141
Invalid,NaN,NaN,NaN,1697751007
Valid,-2.904013,-36.30789,448.3511,1697754892
Valid,-2.853292,-36.6328,448.5262,1697759906
Valid,-2.776577,-37.02644,448.7865,1697764791
Invalid,NaN,NaN,NaN,1697769384
Valid,-2.688528,-37.6013,449.2036,1697775137
Valid,-2.542532,-37.93211,449.4193,1697782475
