DEVICE,X,Y,Z,TimeStamp
Valid,-40.16264,42.54559,735.6851,3125521111
Valid,-40.35695,42.4496,735.4508,3125532577
Valid,-40.48684,42.38111,735.1412,3125538639
Valid,-40.71659,42.24803,734.8502,3125546232
Valid,-40.86893,42.09662,734.5728,3125557628
Valid,-40.97339,42.013,734.2138,3125563732
Valid,-41.16003,41.9423,733.8899,3125571148
Valid,-41.29385,41.80024,733.6149,3125582894
Valid,-41.36438,41.65888,733.2781,3125588881
Valid,-41.52865,41.60188,732.9778,3125596237
Valid,-41.64917,41.58764,732.7151,3125603943
Valid,-41.70424,41.52261,732.4308,3125612355
Valid,-41.84254,41.41982,732.2191,3125620633
Valid,-41.94632,41.35669,732.033,3125633442
Valid,-41.9861,41.35513,731.8094,3125641669
Valid,-42.12026,41.31214,731.6452,3125647732
Valid,-42.20993,41.23359,731.5331,3125657587
Valid,-42.24465,41.18085,731.3672,3125663977
Valid,-42.36242,41.16135,731.0859,3125671122
Valid,-42.45283,41.09922,730.8879,3125682708
Valid,-42.48721,41.03709,730.6771,3125689027
Valid,-42.61683,41.0157,730.5571,3125696131
Valid,-42.73874,40.99345,730.4859,3125707692
Valid,-42.81912,40.91673,730.378,3125713894
Valid,-42.98111,40.83755,730.3301,3125721020
Valid,-43.08351,40.80502,730.0742,3125732672
Valid,-43.1306,40.7915,730.007,3125738879
Valid,-43.29161,40.74611,729.988,3125746060
Valid,-43.38566,40.66847,729.9908,3125757500
Valid,-43.43161,40.64597,729.92,3125763871
Valid,-43.59247,40.64379,729.8937,3125771115
Valid,-43.68123,40.59746,729.8513,3125778775
Valid,-43.74388,40.53278,729.6794,3125787214
Valid,-43.88342,40.48749,729.4948,3125795813
Valid,-43.97297,40.43983,729.2853,3125803632
Valid,-44.00853,40.37408,728.9805,3125812163
Valid,-44.1434,40.30697,728.6982,3125820669
Valid,-44.22254,40.27169,728.3959,3125833529
Valid,-44.25606,40.23396,728.0288,3125841873
Valid,-44.36983,40.168,727.717,3125847868
Valid,-44.45246,40.10113,727.4189,3125857688
Valid,-44.47006,40.07417,727.0756,3125863823
Valid,-44.58075,40.06131,726.8248,3125871212
Valid,-44.64825,40.02119,726.6516,3125878791
Valid,-44.66806,39.96561,726.4678,3125887250
Valid,-44.76811,39.92273,726.3902,3125895954
Valid,-44.82499,39.88153,726.3748,3125908393
Valid,-44.8573,39.87723,726.2873,3125918577
Valid,-44.95014,39.8615,726.3128,3125943054
Valid,-45.00607,39.84025,726.3711,3125948053
Invalid,NaN,NaN,NaN,3125951662
Valid,-45.11545,39.83322,726.3369,3125954647
Valid,-45.16713,39.8075,726.3608,3125958836
Valid,-45.16533,39.78994,726.3254,3125963897
Valid,-45.23939,39.78912,726.3356,3125970931
Valid,-45.29087,39.75473,726.3329,3125983677
Valid,-45.28756,39.70118,726.2728,3125988960
Valid,-45.35218,39.68533,726.2648,3125996381
Valid,-45.39026,39.69003,726.2559,3126008344
Valid,-45.38422,39.6871,726.2028,3126014197
Valid,-45.45852,39.66166,726.2136,3126021463
Valid,-45.50741,39.63095,726.2625,3126033354
Valid,-45.4937,39.63065,726.2567,3126039256
Valid,-45.55883,39.61817,726.3227,3126046403
Valid,-45.59011,39.57595,726.4142,3126058224
Valid,-45.57972,39.55127,726.4481,3126064098
Valid,-45.6595,39.53866,726.555,3126071287
Valid,-45.70008,39.51775,726.6867,3126079116
Valid,-45.68166,39.49217,726.7332,3126087415
Valid,-45.74455,39.50005,726.8134,3126095898
Valid,-45.77622,39.52458,726.8702,3126109315
Valid,-45.74754,39.53866,726.834,3126115870
Valid,-45.80047,39.51308,726.8225,3126122157
Valid,-45.81602,39.48965,726.8229,3126128965
Valid,-45.7781,39.50541,726.7499,3126137305
Valid,-45.8286,39.51995,726.717,3126145895
Valid,-45.83169,39.51332,726.6896,3126159108
Valid,-45.78168,39.49618,726.5825,3126165985
Valid,-45.82539,39.51098,726.504,3126171947
Valid,-45.81499,39.53242,726.4497,3126178968
Valid,-45.75637,39.54576,726.337,3126187228
